Date,Day week,Holiday,Power (kW) [Y],Temperature (C) [X],Power-1,Hour,HDH
2016-11-15 19:00:00,3.0,0.0,1550.0,15.1,1822.0,19,0.9000000000000004
2016-11-15 20:00:00,3.0,0.0,1276.0,14.5,1550.0,20,1.5
2016-11-15 21:00:00,3.0,0.0,1081.0,13.8,1276.0,21,2.1999999999999993
2016-11-15 22:00:00,3.0,0.0,929.0,13.6,1081.0,22,2.4000000000000004
2016-11-15 23:00:00,3.0,0.0,871.0,13.2,929.0,23,2.8000000000000007
2016-11-16 00:00:00,4.0,0.0,836.0,12.7,871.0,0,3.3000000000000007
2016-11-16 01:00:00,4.0,0.0,807.0,12.2,836.0,1,3.8000000000000007
2016-11-16 02:00:00,4.0,0.0,805.0,11.9,807.0,2,4.1
2016-11-16 03:00:00,4.0,0.0,787.0,11.7,805.0,3,4.300000000000001
2016-11-16 04:00:00,4.0,0.0,781.0,11.4,787.0,4,4.6
2016-11-16 05:00:00,4.0,0.0,770.0,11.2,781.0,5,4.800000000000001
2016-11-16 06:00:00,4.0,0.0,863.0,11.2,770.0,6,4.800000000000001
2016-11-16 07:00:00,4.0,0.0,1207.0,11.2,863.0,7,4.800000000000001
2016-11-16 08:00:00,4.0,0.0,1634.0,11.4,1207.0,8,4.6
2016-11-16 09:00:00,4.0,0.0,1874.0,12.1,1634.0,9,3.9000000000000004
2016-11-16 10:00:00,4.0,0.0,2327.0,13.4,1874.0,10,2.5999999999999996
2016-11-16 11:00:00,4.0,0.0,2364.0,14.6,2327.0,11,1.4000000000000004
2016-11-16 12:00:00,4.0,0.0,2336.0,16.3,2364.0,12,0.0
2016-11-16 13:00:00,4.0,0.0,2269.0,17.4,2336.0,13,0.0
2016-11-16 14:00:00,4.0,0.0,2348.0,18.3,2269.0,14,0.0
2016-11-16 15:00:00,4.0,0.0,2336.0,18.8,2348.0,15,0.0
2016-11-16 16:00:00,4.0,0.0,2278.0,18.9,2336.0,16,0.0
2016-11-16 17:00:00,4.0,0.0,2024.0,17.6,2278.0,17,0.0
2016-11-16 18:00:00,4.0,0.0,1786.0,16.8,2024.0,18,0.0
2016-11-16 19:00:00,4.0,0.0,1454.0,16.1,1786.0,19,0.0
2016-11-16 20:00:00,4.0,0.0,1192.0,15.6,1454.0,20,0.40000000000000036
2016-11-16 21:00:00,4.0,0.0,1037.0,15.4,1192.0,21,0.5999999999999996
2016-11-16 22:00:00,4.0,0.0,945.0,15.5,1037.0,22,0.5
2016-11-16 23:00:00,4.0,0.0,920.0,15.0,945.0,23,1.0
2016-11-17 00:00:00,5.0,0.0,866.0,14.4,920.0,0,1.5999999999999996
2016-11-17 01:00:00,5.0,0.0,836.0,13.7,866.0,1,2.3000000000000007
2016-11-17 02:00:00,5.0,0.0,811.0,13.2,836.0,2,2.8000000000000007
2016-11-17 03:00:00,5.0,0.0,786.0,12.7,811.0,3,3.3000000000000007
2016-11-17 04:00:00,5.0,0.0,781.0,12.4,786.0,4,3.5999999999999996
2016-11-17 05:00:00,5.0,0.0,786.0,12.2,781.0,5,3.8000000000000007
2016-11-17 06:00:00,5.0,0.0,823.0,12.0,786.0,6,4.0
2016-11-17 07:00:00,5.0,0.0,1211.0,11.9,823.0,7,4.1
2016-11-17 08:00:00,5.0,0.0,1601.0,11.9,1211.0,8,4.1
2016-11-17 09:00:00,5.0,0.0,1847.0,13.7,1601.0,9,2.3000000000000007
2016-11-17 10:00:00,5.0,0.0,2321.0,14.4,1847.0,10,1.5999999999999996
2016-11-17 11:00:00,5.0,0.0,2344.0,15.7,2321.0,11,0.3000000000000007
2016-11-17 12:00:00,5.0,0.0,2299.0,17.4,2344.0,12,0.0
2016-11-17 13:00:00,5.0,0.0,2291.0,17.6,2299.0,13,0.0
2016-11-17 14:00:00,5.0,0.0,2349.0,18.8,2291.0,14,0.0
2016-11-17 15:00:00,5.0,0.0,2372.0,19.0,2349.0,15,0.0
2016-11-17 16:00:00,5.0,0.0,2278.0,17.8,2372.0,16,0.0
2016-11-17 17:00:00,5.0,0.0,2020.0,15.7,2278.0,17,0.3000000000000007
2016-11-17 18:00:00,5.0,0.0,1819.0,14.6,2020.0,18,1.4000000000000004
2016-11-17 19:00:00,5.0,0.0,1540.0,14.2,1819.0,19,1.8000000000000007
2016-11-17 20:00:00,5.0,0.0,1254.0,14.1,1540.0,20,1.9000000000000004
2016-11-17 21:00:00,5.0,0.0,1068.0,14.1,1254.0,21,1.9000000000000004
2016-11-17 22:00:00,5.0,0.0,956.0,14.1,1068.0,22,1.9000000000000004
2016-11-17 23:00:00,5.0,0.0,929.0,14.0,956.0,23,2.0
2016-11-18 00:00:00,6.0,0.0,872.0,13.9,929.0,0,2.0999999999999996
2016-11-18 01:00:00,6.0,0.0,857.0,13.7,872.0,1,2.3000000000000007
2016-11-18 02:00:00,6.0,0.0,837.0,13.6,857.0,2,2.4000000000000004
2016-11-18 03:00:00,6.0,0.0,826.0,13.7,837.0,3,2.3000000000000007
2016-11-18 04:00:00,6.0,0.0,787.0,14.0,826.0,4,2.0
2016-11-18 05:00:00,6.0,0.0,791.0,14.0,787.0,5,2.0
2016-11-18 06:00:00,6.0,0.0,850.0,14.0,791.0,6,2.0
2016-11-18 07:00:00,6.0,0.0,1204.0,14.1,850.0,7,1.9000000000000004
2016-11-18 08:00:00,6.0,0.0,1626.0,14.3,1204.0,8,1.6999999999999993
2016-11-18 09:00:00,6.0,0.0,1811.0,15.0,1626.0,9,1.0
2016-11-18 10:00:00,6.0,0.0,2302.0,15.8,1811.0,10,0.1999999999999993
2016-11-18 11:00:00,6.0,0.0,2288.0,16.2,2302.0,11,0.0
2016-11-18 12:00:00,6.0,0.0,2277.0,16.4,2288.0,12,0.0
2016-11-18 13:00:00,6.0,0.0,2315.0,16.0,2277.0,13,0.0
2016-11-18 14:00:00,6.0,0.0,2330.0,15.2,2315.0,14,0.8000000000000007
2016-11-18 15:00:00,6.0,0.0,2309.0,14.8,2330.0,15,1.1999999999999993
2016-11-18 16:00:00,6.0,0.0,2224.0,14.4,2309.0,16,1.5999999999999996
2016-11-18 17:00:00,6.0,0.0,1783.0,14.4,2224.0,17,1.5999999999999996
2016-11-18 18:00:00,6.0,0.0,1537.0,14.3,1783.0,18,1.6999999999999993
2016-11-18 19:00:00,6.0,0.0,1471.0,14.3,1537.0,19,1.6999999999999993
2016-11-18 20:00:00,6.0,0.0,1154.0,14.1,1471.0,20,1.9000000000000004
2016-11-18 21:00:00,6.0,0.0,995.0,13.8,1154.0,21,2.1999999999999993
2016-11-18 22:00:00,6.0,0.0,902.0,13.5,995.0,22,2.5
2016-11-18 23:00:00,6.0,0.0,857.0,13.1,902.0,23,2.9000000000000004
2016-11-19 00:00:00,7.0,0.0,802.0,12.8,857.0,0,3.1999999999999993
2016-11-19 01:00:00,7.0,0.0,803.0,12.6,802.0,1,3.4000000000000004
2016-11-19 02:00:00,7.0,0.0,788.0,12.3,803.0,2,3.6999999999999993
2016-11-19 03:00:00,7.0,0.0,773.0,12.1,788.0,3,3.9000000000000004
2016-11-19 04:00:00,7.0,0.0,767.0,12.4,773.0,4,3.5999999999999996
2016-11-19 05:00:00,7.0,0.0,756.0,12.3,767.0,5,3.6999999999999993
2016-11-19 06:00:00,7.0,0.0,769.0,12.2,756.0,6,3.8000000000000007
2016-11-19 07:00:00,7.0,0.0,811.0,13.0,769.0,7,3.0
2016-11-19 08:00:00,7.0,0.0,1016.0,14.0,811.0,8,2.0
2016-11-19 09:00:00,7.0,0.0,970.0,15.1,1016.0,9,0.9000000000000004
2016-11-19 10:00:00,7.0,0.0,986.0,15.8,970.0,10,0.1999999999999993
2016-11-19 11:00:00,7.0,0.0,1044.0,16.5,986.0,11,0.0
2016-11-19 12:00:00,7.0,0.0,1024.0,15.9,1044.0,12,0.09999999999999964
2016-11-19 13:00:00,7.0,0.0,1000.0,15.8,1024.0,13,0.1999999999999993
2016-11-19 14:00:00,7.0,0.0,916.0,15.7,1000.0,14,0.3000000000000007
2016-11-19 15:00:00,7.0,0.0,913.0,15.4,916.0,15,0.5999999999999996
2016-11-19 16:00:00,7.0,0.0,920.0,15.6,913.0,16,0.40000000000000036
2016-11-19 17:00:00,7.0,0.0,944.0,15.1,920.0,17,0.9000000000000004
2016-11-19 18:00:00,7.0,0.0,925.0,15.0,944.0,18,1.0
2016-11-19 19:00:00,7.0,0.0,905.0,15.2,925.0,19,0.8000000000000007
2016-11-19 20:00:00,7.0,0.0,874.0,14.5,905.0,20,1.5
2016-11-19 21:00:00,7.0,0.0,842.0,14.8,874.0,21,1.1999999999999993
2016-11-19 22:00:00,7.0,0.0,814.0,14.5,842.0,22,1.5
2016-11-19 23:00:00,7.0,0.0,812.0,15.0,814.0,23,1.0
2016-11-20 00:00:00,1.0,0.0,806.0,15.2,812.0,0,0.8000000000000007
2016-11-20 01:00:00,1.0,0.0,798.0,15.2,806.0,1,0.8000000000000007
2016-11-20 02:00:00,1.0,0.0,793.0,15.1,798.0,2,0.9000000000000004
2016-11-20 03:00:00,1.0,0.0,781.0,15.2,793.0,3,0.8000000000000007
2016-11-20 04:00:00,1.0,0.0,773.0,15.6,781.0,4,0.40000000000000036
2016-11-20 05:00:00,1.0,0.0,766.0,15.7,773.0,5,0.3000000000000007
2016-11-20 06:00:00,1.0,0.0,764.0,14.9,766.0,6,1.0999999999999996
2016-11-20 07:00:00,1.0,0.0,757.0,15.5,764.0,7,0.5
2016-11-20 08:00:00,1.0,0.0,751.0,15.8,757.0,8,0.1999999999999993
2016-11-20 09:00:00,1.0,0.0,753.0,16.2,751.0,9,0.0
2016-11-20 10:00:00,1.0,0.0,772.0,16.1,753.0,10,0.0
2016-11-20 11:00:00,1.0,0.0,782.0,15.9,772.0,11,0.09999999999999964
2016-11-20 12:00:00,1.0,0.0,802.0,16.0,782.0,12,0.0
2016-11-20 13:00:00,1.0,0.0,797.0,15.7,802.0,13,0.3000000000000007
2016-11-20 14:00:00,1.0,0.0,818.0,15.4,797.0,14,0.5999999999999996
2016-11-20 15:00:00,1.0,0.0,824.0,15.0,818.0,15,1.0
2016-11-20 16:00:00,1.0,0.0,824.0,15.2,824.0,16,0.8000000000000007
2016-11-20 17:00:00,1.0,0.0,847.0,15.4,824.0,17,0.5999999999999996
2016-11-20 18:00:00,1.0,0.0,871.0,15.5,847.0,18,0.5
2016-11-20 19:00:00,1.0,0.0,833.0,15.4,871.0,19,0.5999999999999996
2016-11-20 20:00:00,1.0,0.0,831.0,15.2,833.0,20,0.8000000000000007
2016-11-20 21:00:00,1.0,0.0,823.0,15.3,831.0,21,0.6999999999999993
2016-11-20 22:00:00,1.0,0.0,794.0,15.5,823.0,22,0.5
2016-11-20 23:00:00,1.0,0.0,796.0,15.4,794.0,23,0.5999999999999996
2016-11-21 00:00:00,2.0,0.0,803.0,15.1,796.0,0,0.9000000000000004
2016-11-21 01:00:00,2.0,0.0,793.0,14.9,803.0,1,1.0999999999999996
2016-11-21 02:00:00,2.0,0.0,787.0,14.7,793.0,2,1.3000000000000007
2016-11-21 03:00:00,2.0,0.0,773.0,14.5,787.0,3,1.5
2016-11-21 04:00:00,2.0,0.0,755.0,13.4,773.0,4,2.5999999999999996
2016-11-21 05:00:00,2.0,0.0,755.0,13.1,755.0,5,2.9000000000000004
2016-11-21 06:00:00,2.0,0.0,845.0,13.2,755.0,6,2.8000000000000007
2016-11-21 07:00:00,2.0,0.0,1232.0,13.0,845.0,7,3.0
2016-11-21 08:00:00,2.0,0.0,1579.0,13.4,1232.0,8,2.5999999999999996
2016-11-21 09:00:00,2.0,0.0,1838.0,13.2,1579.0,9,2.8000000000000007
2016-11-21 10:00:00,2.0,0.0,2373.0,13.5,1838.0,10,2.5
2016-11-21 11:00:00,2.0,0.0,2329.0,14.6,2373.0,11,1.4000000000000004
2016-11-21 12:00:00,2.0,0.0,2304.0,14.8,2329.0,12,1.1999999999999993
2016-11-21 13:00:00,2.0,0.0,2270.0,13.7,2304.0,13,2.3000000000000007
2016-11-21 14:00:00,2.0,0.0,2308.0,13.1,2270.0,14,2.9000000000000004
2016-11-21 15:00:00,2.0,0.0,2341.0,13.9,2308.0,15,2.0999999999999996
2016-11-21 16:00:00,2.0,0.0,2339.0,12.3,2341.0,16,3.6999999999999993
2016-11-21 17:00:00,2.0,0.0,2081.0,12.0,2339.0,17,4.0
2016-11-21 18:00:00,2.0,0.0,1798.0,11.8,2081.0,18,4.199999999999999
2016-11-21 19:00:00,2.0,0.0,1459.0,11.4,1798.0,19,4.6
2016-11-21 20:00:00,2.0,0.0,1162.0,11.2,1459.0,20,4.800000000000001
2016-11-21 21:00:00,2.0,0.0,988.0,11.0,1162.0,21,5.0
2016-11-21 22:00:00,2.0,0.0,919.0,10.8,988.0,22,5.199999999999999
2016-11-21 23:00:00,2.0,0.0,884.0,10.5,919.0,23,5.5
2016-11-22 00:00:00,3.0,0.0,839.0,10.2,884.0,0,5.800000000000001
2016-11-22 01:00:00,3.0,0.0,806.0,10.2,839.0,1,5.800000000000001
2016-11-22 02:00:00,3.0,0.0,799.0,9.9,806.0,2,6.1
2016-11-22 03:00:00,3.0,0.0,790.0,10.3,799.0,3,5.699999999999999
2016-11-22 04:00:00,3.0,0.0,779.0,10.2,790.0,4,5.800000000000001
2016-11-22 05:00:00,3.0,0.0,790.0,9.8,779.0,5,6.199999999999999
2016-11-22 06:00:00,3.0,0.0,858.0,9.7,790.0,6,6.300000000000001
2016-11-22 07:00:00,3.0,0.0,1255.0,8.9,858.0,7,7.1
2016-11-22 08:00:00,3.0,0.0,1699.0,8.0,1255.0,8,8.0
2016-11-22 09:00:00,3.0,0.0,1930.0,9.0,1699.0,9,7.0
2016-11-22 10:00:00,3.0,0.0,2318.0,12.7,1930.0,10,3.3000000000000007
2016-11-22 11:00:00,3.0,0.0,2314.0,9.2,2318.0,11,6.800000000000001
2016-11-22 12:00:00,3.0,0.0,2257.0,10.1,2314.0,12,5.9
2016-11-22 13:00:00,3.0,0.0,2225.0,11.7,2257.0,13,4.300000000000001
2016-11-22 14:00:00,3.0,0.0,2342.0,11.5,2225.0,14,4.5
2016-11-22 15:00:00,3.0,0.0,2423.0,11.3,2342.0,15,4.699999999999999
2016-11-22 16:00:00,3.0,0.0,2366.0,11.8,2423.0,16,4.199999999999999
2016-11-22 17:00:00,3.0,0.0,2123.0,11.3,2366.0,17,4.699999999999999
2016-11-22 18:00:00,3.0,0.0,1796.0,10.5,2123.0,18,5.5
2016-11-22 19:00:00,3.0,0.0,1448.0,10.1,1796.0,19,5.9
2016-11-22 20:00:00,3.0,0.0,1158.0,9.7,1448.0,20,6.300000000000001
2016-11-22 21:00:00,3.0,0.0,998.0,9.6,1158.0,21,6.4
2016-11-22 22:00:00,3.0,0.0,904.0,9.4,998.0,22,6.6
2016-11-22 23:00:00,3.0,0.0,871.0,9.4,904.0,23,6.6
2016-11-23 00:00:00,4.0,0.0,828.0,9.2,871.0,0,6.800000000000001
2016-11-23 01:00:00,4.0,0.0,805.0,9.0,828.0,1,7.0
2016-11-23 02:00:00,4.0,0.0,793.0,9.2,805.0,2,6.800000000000001
2016-11-23 03:00:00,4.0,0.0,769.0,9.1,793.0,3,6.9
2016-11-23 04:00:00,4.0,0.0,761.0,8.8,769.0,4,7.199999999999999
2016-11-23 05:00:00,4.0,0.0,759.0,8.6,761.0,5,7.4
2016-11-23 06:00:00,4.0,0.0,851.0,8.7,759.0,6,7.300000000000001
2016-11-23 07:00:00,4.0,0.0,1234.0,9.0,851.0,7,7.0
2016-11-23 08:00:00,4.0,0.0,1673.0,9.5,1234.0,8,6.5
2016-11-23 09:00:00,4.0,0.0,1971.0,10.5,1673.0,9,5.5
2016-11-23 10:00:00,4.0,0.0,2398.0,11.4,1971.0,10,4.6
2016-11-23 11:00:00,4.0,0.0,2468.0,12.1,2398.0,11,3.9000000000000004
2016-11-23 12:00:00,4.0,0.0,2408.0,12.4,2468.0,12,3.5999999999999996
2016-11-23 13:00:00,4.0,0.0,2375.0,13.0,2408.0,13,3.0
2016-11-23 14:00:00,4.0,0.0,2423.0,12.9,2375.0,14,3.0999999999999996
2016-11-23 15:00:00,4.0,0.0,2484.0,12.5,2423.0,15,3.5
2016-11-23 16:00:00,4.0,0.0,2444.0,11.9,2484.0,16,4.1
2016-11-23 17:00:00,4.0,0.0,2267.0,11.2,2444.0,17,4.800000000000001
2016-11-23 18:00:00,4.0,0.0,1950.0,10.6,2267.0,18,5.4
2016-11-23 19:00:00,4.0,0.0,1556.0,10.6,1950.0,19,5.4
2016-11-23 20:00:00,4.0,0.0,1286.0,10.6,1556.0,20,5.4
2016-11-23 21:00:00,4.0,0.0,1121.0,10.2,1286.0,21,5.800000000000001
2016-11-23 22:00:00,4.0,0.0,1010.0,10.0,1121.0,22,6.0
2016-11-23 23:00:00,4.0,0.0,940.0,9.9,1010.0,23,6.1
2016-11-24 00:00:00,5.0,0.0,883.0,9.0,940.0,0,7.0
2016-11-24 01:00:00,5.0,0.0,850.0,9.3,883.0,1,6.699999999999999
2016-11-24 02:00:00,5.0,0.0,836.0,9.2,850.0,2,6.800000000000001
2016-11-24 03:00:00,5.0,0.0,826.0,8.7,836.0,3,7.300000000000001
2016-11-24 04:00:00,5.0,0.0,827.0,9.1,826.0,4,6.9
2016-11-24 05:00:00,5.0,0.0,825.0,8.6,827.0,5,7.4
2016-11-24 06:00:00,5.0,0.0,895.0,9.0,825.0,6,7.0
2016-11-24 07:00:00,5.0,0.0,1286.0,8.8,895.0,7,7.199999999999999
2016-11-24 08:00:00,5.0,0.0,1729.0,9.9,1286.0,8,6.1
2016-11-24 09:00:00,5.0,0.0,2032.0,10.8,1729.0,9,5.199999999999999
2016-11-24 10:00:00,5.0,0.0,2514.0,12.1,2032.0,10,3.9000000000000004
2016-11-24 11:00:00,5.0,0.0,2500.0,12.6,2514.0,11,3.4000000000000004
2016-11-24 12:00:00,5.0,0.0,2509.0,13.0,2500.0,12,3.0
2016-11-24 13:00:00,5.0,0.0,2432.0,12.9,2509.0,13,3.0999999999999996
2016-11-24 14:00:00,5.0,0.0,2489.0,13.3,2432.0,14,2.6999999999999993
2016-11-24 15:00:00,5.0,0.0,2480.0,12.4,2489.0,15,3.5999999999999996
2016-11-24 16:00:00,5.0,0.0,1796.0,12.0,2480.0,16,4.0
2016-11-24 17:00:00,5.0,0.0,2225.0,11.9,1796.0,17,4.1
2016-11-24 18:00:00,5.0,0.0,1897.0,12.0,2225.0,18,4.0
2016-11-24 19:00:00,5.0,0.0,1498.0,12.2,1897.0,19,3.8000000000000007
2016-11-24 20:00:00,5.0,0.0,1238.0,11.5,1498.0,20,4.5
2016-11-24 21:00:00,5.0,0.0,1045.0,10.8,1238.0,21,5.199999999999999
2016-11-24 22:00:00,5.0,0.0,974.0,10.4,1045.0,22,5.6
2016-11-24 23:00:00,5.0,0.0,910.0,10.8,974.0,23,5.199999999999999
2016-11-25 00:00:00,6.0,0.0,860.0,10.6,910.0,0,5.4
2016-11-25 01:00:00,6.0,0.0,837.0,11.1,860.0,1,4.9
2016-11-25 02:00:00,6.0,0.0,836.0,11.2,837.0,2,4.800000000000001
2016-11-25 03:00:00,6.0,0.0,803.0,11.9,836.0,3,4.1
2016-11-25 04:00:00,6.0,0.0,792.0,12.3,803.0,4,3.6999999999999993
2016-11-25 05:00:00,6.0,0.0,793.0,12.3,792.0,5,3.6999999999999993
2016-11-25 06:00:00,6.0,0.0,869.0,11.5,793.0,6,4.5
2016-11-25 07:00:00,6.0,0.0,1225.0,11.4,869.0,7,4.6
2016-11-25 08:00:00,6.0,0.0,1731.0,11.7,1225.0,8,4.300000000000001
2016-11-25 09:00:00,6.0,0.0,1939.0,12.9,1731.0,9,3.0999999999999996
2016-11-25 10:00:00,6.0,0.0,2256.0,13.3,1939.0,10,2.6999999999999993
2016-11-25 11:00:00,6.0,0.0,2393.0,13.2,2256.0,11,2.8000000000000007
2016-11-25 12:00:00,6.0,0.0,2511.0,13.1,2393.0,12,2.9000000000000004
2016-11-25 13:00:00,6.0,0.0,2341.0,13.2,2511.0,13,2.8000000000000007
2016-11-25 14:00:00,6.0,0.0,2366.0,13.3,2341.0,14,2.6999999999999993
2016-11-25 15:00:00,6.0,0.0,2362.0,13.0,2366.0,15,3.0
2016-11-25 16:00:00,6.0,0.0,2240.0,12.9,2362.0,16,3.0999999999999996
2016-11-25 17:00:00,6.0,0.0,2004.0,12.7,2240.0,17,3.3000000000000007
2016-11-25 18:00:00,6.0,0.0,1734.0,12.5,2004.0,18,3.5
2016-11-25 19:00:00,6.0,0.0,1358.0,12.5,1734.0,19,3.5
2016-11-25 20:00:00,6.0,0.0,1117.0,12.7,1358.0,20,3.3000000000000007
2016-11-25 21:00:00,6.0,0.0,942.0,12.5,1117.0,21,3.5
2016-11-25 22:00:00,6.0,0.0,854.0,12.3,942.0,22,3.6999999999999993
2016-11-25 23:00:00,6.0,0.0,830.0,11.5,854.0,23,4.5
2016-11-26 00:00:00,7.0,0.0,787.0,11.2,830.0,0,4.800000000000001
2016-11-26 01:00:00,7.0,0.0,763.0,11.3,787.0,1,4.699999999999999
2016-11-26 02:00:00,7.0,0.0,754.0,10.8,763.0,2,5.199999999999999
2016-11-26 03:00:00,7.0,0.0,752.0,10.6,754.0,3,5.4
2016-11-26 04:00:00,7.0,0.0,750.0,10.9,752.0,4,5.1
2016-11-26 05:00:00,7.0,0.0,740.0,10.6,750.0,5,5.4
2016-11-26 06:00:00,7.0,0.0,734.0,10.7,740.0,6,5.300000000000001
2016-11-26 07:00:00,7.0,0.0,794.0,10.6,734.0,7,5.4
2016-11-26 08:00:00,7.0,0.0,827.0,10.7,794.0,8,5.300000000000001
2016-11-26 09:00:00,7.0,0.0,879.0,11.2,827.0,9,4.800000000000001
2016-11-26 10:00:00,7.0,0.0,902.0,12.2,879.0,10,3.8000000000000007
2016-11-26 11:00:00,7.0,0.0,920.0,11.4,902.0,11,4.6
2016-11-26 12:00:00,7.0,0.0,920.0,12.5,920.0,12,3.5
2016-11-26 13:00:00,7.0,0.0,883.0,12.2,920.0,13,3.8000000000000007
2016-11-26 14:00:00,7.0,0.0,897.0,12.4,883.0,14,3.5999999999999996
2016-11-26 15:00:00,7.0,0.0,898.0,11.8,897.0,15,4.199999999999999
2016-11-26 16:00:00,7.0,0.0,910.0,11.7,898.0,16,4.300000000000001
2016-11-26 17:00:00,7.0,0.0,935.0,11.7,910.0,17,4.300000000000001
2016-11-26 18:00:00,7.0,0.0,934.0,11.2,935.0,18,4.800000000000001
2016-11-26 19:00:00,7.0,0.0,878.0,11.0,934.0,19,5.0
2016-11-26 20:00:00,7.0,0.0,835.0,10.4,878.0,20,5.6
2016-11-26 21:00:00,7.0,0.0,797.0,10.3,835.0,21,5.699999999999999
2016-11-26 22:00:00,7.0,0.0,791.0,10.0,797.0,22,6.0
2016-11-26 23:00:00,7.0,0.0,772.0,10.2,791.0,23,5.800000000000001
2016-11-27 00:00:00,1.0,0.0,776.0,10.5,772.0,0,5.5
2016-11-27 01:00:00,1.0,0.0,754.0,10.0,776.0,1,6.0
2016-11-27 02:00:00,1.0,0.0,743.0,9.8,754.0,2,6.199999999999999
2016-11-27 03:00:00,1.0,0.0,731.0,9.4,743.0,3,6.6
2016-11-27 04:00:00,1.0,0.0,735.0,9.4,731.0,4,6.6
2016-11-27 05:00:00,1.0,0.0,726.0,9.6,735.0,5,6.4
2016-11-27 06:00:00,1.0,0.0,725.0,9.4,726.0,6,6.6
2016-11-27 07:00:00,1.0,0.0,733.0,9.3,725.0,7,6.699999999999999
2016-11-27 08:00:00,1.0,0.0,718.0,9.7,733.0,8,6.300000000000001
2016-11-27 09:00:00,1.0,0.0,712.0,10.4,718.0,9,5.6
2016-11-27 10:00:00,1.0,0.0,742.0,15.6,712.0,10,0.40000000000000036
2016-11-27 11:00:00,1.0,0.0,743.0,16.0,742.0,11,0.0
2016-11-27 12:00:00,1.0,0.0,760.0,16.3,743.0,12,0.0
2016-11-27 13:00:00,1.0,0.0,769.0,16.2,760.0,13,0.0
2016-11-27 14:00:00,1.0,0.0,775.0,16.4,769.0,14,0.0
2016-11-27 15:00:00,1.0,0.0,781.0,16.1,775.0,15,0.0
2016-11-27 16:00:00,1.0,0.0,803.0,15.9,781.0,16,0.09999999999999964
2016-11-27 17:00:00,1.0,0.0,825.0,15.5,803.0,17,0.5
2016-11-27 18:00:00,1.0,0.0,813.0,15.0,825.0,18,1.0
2016-11-27 19:00:00,1.0,0.0,817.0,14.8,813.0,19,1.1999999999999993
2016-11-27 20:00:00,1.0,0.0,819.0,14.5,817.0,20,1.5
2016-11-27 21:00:00,1.0,0.0,794.0,14.3,819.0,21,1.6999999999999993
2016-11-27 22:00:00,1.0,0.0,792.0,14.1,794.0,22,1.9000000000000004
2016-11-27 23:00:00,1.0,0.0,782.0,14.1,792.0,23,1.9000000000000004
2016-11-28 00:00:00,2.0,0.0,770.0,12.1,782.0,0,3.9000000000000004
2016-11-28 01:00:00,2.0,0.0,758.0,12.3,770.0,1,3.6999999999999993
2016-11-28 02:00:00,2.0,0.0,723.0,12.3,758.0,2,3.6999999999999993
2016-11-28 03:00:00,2.0,0.0,728.0,12.4,723.0,3,3.5999999999999996
2016-11-28 04:00:00,2.0,0.0,721.0,12.3,728.0,4,3.6999999999999993
2016-11-28 05:00:00,2.0,0.0,743.0,12.1,721.0,5,3.9000000000000004
2016-11-28 06:00:00,2.0,0.0,805.0,12.2,743.0,6,3.8000000000000007
2016-11-28 07:00:00,2.0,0.0,1239.0,12.3,805.0,7,3.6999999999999993
2016-11-28 08:00:00,2.0,0.0,1724.0,12.9,1239.0,8,3.0999999999999996
2016-11-28 09:00:00,2.0,0.0,1901.0,14.0,1724.0,9,2.0
2016-11-28 10:00:00,2.0,0.0,2296.0,14.1,1901.0,10,1.9000000000000004
2016-11-28 11:00:00,2.0,0.0,2393.0,15.6,2296.0,11,0.40000000000000036
2016-11-28 12:00:00,2.0,0.0,2540.0,16.2,2393.0,12,0.0
2016-11-28 13:00:00,2.0,0.0,2384.0,15.2,2540.0,13,0.8000000000000007
2016-11-28 14:00:00,2.0,0.0,2452.0,15.7,2384.0,14,0.3000000000000007
2016-11-28 15:00:00,2.0,0.0,2387.0,16.6,2452.0,15,0.0
2016-11-28 16:00:00,2.0,0.0,2404.0,15.1,2387.0,16,0.9000000000000004
2016-11-28 17:00:00,2.0,0.0,2164.0,14.3,2404.0,17,1.6999999999999993
2016-11-28 18:00:00,2.0,0.0,1892.0,13.7,2164.0,18,2.3000000000000007
2016-11-28 19:00:00,2.0,0.0,1559.0,13.5,1892.0,19,2.5
2016-11-28 20:00:00,2.0,0.0,1243.0,13.1,1559.0,20,2.9000000000000004
2016-11-28 21:00:00,2.0,0.0,1086.0,12.8,1243.0,21,3.1999999999999993
2016-11-28 22:00:00,2.0,0.0,983.0,12.2,1086.0,22,3.8000000000000007
2016-11-28 23:00:00,2.0,0.0,923.0,11.7,983.0,23,4.300000000000001
2016-11-29 00:00:00,3.0,0.0,874.0,10.9,923.0,0,5.1
2016-11-29 01:00:00,3.0,0.0,837.0,10.1,874.0,1,5.9
2016-11-29 02:00:00,3.0,0.0,817.0,9.7,837.0,2,6.300000000000001
2016-11-29 03:00:00,3.0,0.0,782.0,9.7,817.0,3,6.300000000000001
2016-11-29 04:00:00,3.0,0.0,781.0,9.3,782.0,4,6.699999999999999
2016-11-29 05:00:00,3.0,0.0,789.0,8.8,781.0,5,7.199999999999999
2016-11-29 06:00:00,3.0,0.0,862.0,8.4,789.0,6,7.6
2016-11-29 07:00:00,3.0,0.0,1270.0,8.3,862.0,7,7.699999999999999
2016-11-29 08:00:00,3.0,0.0,1726.0,8.6,1270.0,8,7.4
